Time (s),Voltage(V)
-2.570963738400816e-08,-0.26689
-2.5701824884008163e-08,-0.26754
-2.5694012384008166e-08,-0.26731
-2.568619988400817e-08,-0.26613
-2.567838738400817e-08,-0.26452
-2.5670574884008174e-08,-0.26356
-2.5662762384008177e-08,-0.26383
-2.565494988400818e-08,-0.26518
-2.5647137384008182e-08,-0.26694
-2.5639324884008185e-08,-0.26817
-2.5631512384008188e-08,-0.26844
-2.562369988400819e-08,-0.268
-2.5615887384008193e-08,-0.2674
-2.5608074884008196e-08,-0.26731
-2.56002623840082e-08,-0.26781
-2.55924498840082e-08,-0.26844
-2.5584637384008204e-08,-0.2689
-2.5576824884008207e-08,-0.26902
-2.556901238400821e-08,-0.26885
-2.5561199884008212e-08,-0.2686
-2.5553387384008215e-08,-0.26833
-2.5545574884008218e-08,-0.26818
-2.553776238400822e-08,-0.26819
-2.5529949884008223e-08,-0.26838
-2.5522137384008226e-08,-0.26901
-2.551432488400823e-08,-0.27009
-2.550651238400823e-08,-0.27112
-2.5498699884008234e-08,-0.27154
-2.5490887384008237e-08,-0.27098
-2.548307488400824e-08,-0.26974
-2.5475262384008242e-08,-0.26852
-2.5467449884008245e-08,-0.26799
-2.5459637384008247e-08,-0.26846
-2.545182488400825e-08,-0.26966
-2.5444012384008253e-08,-0.27053
-2.5436199884008256e-08,-0.27051
-2.542838738400826e-08,-0.26963
-2.542057488400826e-08,-0.26867
-2.5412762384008264e-08,-0.26843
-2.5404949884008267e-08,-0.26921
-2.539713738400827e-08,-0.27059
-2.5389324884008272e-08,-0.27189
-2.5381512384008275e-08,-0.27217
-2.5373699884008277e-08,-0.2714
-2.536588738400828e-08,-0.27009
-2.5358074884008283e-08,-0.26911
-2.5350262384008286e-08,-0.26896
-2.5342449884008288e-08,-0.26966
-2.533463738400829e-08,-0.27069
-2.5326824884008294e-08,-0.27172
-2.5319012384008296e-08,-0.27207
-2.53111998840083e-08,-0.27176
-2.5303387384008302e-08,-0.27096
-2.5295574884008305e-08,-0.27014
-2.5287762384008307e-08,-0.26967
-2.527994988400831e-08,-0.26983
-2.5272137384008313e-08,-0.27045
-2.5264324884008316e-08,-0.27144
-2.5256512384008318e-08,-0.27203
-2.524869988400832e-08,-0.27197
-2.5240887384008324e-08,-0.27131
-2.5233074884008326e-08,-0.27056
-2.522526238400833e-08,-0.27033
-2.5217449884008332e-08,-0.27092
-2.5209637384008335e-08,-0.27179
-2.5201824884008337e-08,-0.27246
-2.519401238400834e-08,-0.27199
-2.5186199884008343e-08,-0.2705
-2.5178387384008345e-08,-0.26872
-2.5170574884008348e-08,-0.26765
-2.516276238400835e-08,-0.26796
-2.5154949884008354e-08,-0.26952
-2.5147137384008356e-08,-0.27127
-2.513932488400836e-08,-0.27252
-2.5131512384008362e-08,-0.27255
-2.5123699884008365e-08,-0.27185
-2.5115887384008367e-08,-0.27115
-2.510807488400837e-08,-0.27102
-2.5100262384008373e-08,-0.27158
-2.5092449884008375e-08,-0.27247
-2.5084637384008378e-08,-0.27297
-2.507682488400838e-08,-0.27314
-2.5069012384008384e-08,-0.27279
-2.5061199884008386e-08,-0.27233
-2.505338738400839e-08,-0.27199
-2.5045574884008392e-08,-0.27179
-2.5037762384008394e-08,-0.27179
-2.5029949884008397e-08,-0.27213
-2.50221373840084e-08,-0.27277
-2.5014324884008403e-08,-0.27388
-2.5006512384008405e-08,-0.27483
-2.4998699884008408e-08,-0.27518
-2.499088738400841e-08,-0.27466
-2.4983074884008414e-08,-0.27345
-2.4975262384008416e-08,-0.2723
-2.496744988400842e-08,-0.27195
-2.4959637384008422e-08,-0.27247
-2.4951824884008424e-08,-0.27365
-2.4944012384008427e-08,-0.27444
-2.493619988400843e-08,-0.2743
-2.4928387384008433e-08,-0.27339
-2.4920574884008435e-08,-0.27241
-2.4912762384008438e-08,-0.27225
-2.490494988400844e-08,-0.27319
-2.4897137384008443e-08,-0.27465
-2.4889324884008446e-08,-0.2759
-2.488151238400845e-08,-0.27606
-2.487369988400845e-08,-0.2751
-2.4865887384008454e-08,-0.27366
-2.4858074884008457e-08,-0.27257
-2.485026238400846e-08,-0.27243
-2.4842449884008462e-08,-0.27319
-2.4834637384008465e-08,-0.27428
-2.4826824884008468e-08,-0.27522
-2.481901238400847e-08,-0.27551
-2.4811199884008473e-08,-0.27513
-2.4803387384008476e-08,-0.27434
-2.479557488400848e-08,-0.27351
-2.478776238400848e-08,-0.27309
-2.4779949884008484e-08,-0.27319
-2.4772137384008487e-08,-0.27377
-2.476432488400849e-08,-0.27457
-2.4756512384008492e-08,-0.27509
-2.4748699884008495e-08,-0.27504
-2.4740887384008498e-08,-0.27446
-2.47330748840085e-08,-0.27378
-2.4725262384008503e-08,-0.27358
-2.4717449884008506e-08,-0.27401
-2.470963738400851e-08,-0.27476
-2.470182488400851e-08,-0.27519
-2.4694012384008514e-08,-0.27461
-2.4686199884008517e-08,-0.2731
-2.467838738400852e-08,-0.2713
-2.4670574884008522e-08,-0.27016
-2.4662762384008525e-08,-0.27039
-2.4654949884008528e-08,-0.27171
-2.464713738400853e-08,-0.27336
-2.4639324884008533e-08,-0.27451
-2.4631512384008536e-08,-0.27462
-2.462369988400854e-08,-0.27401
-2.461588738400854e-08,-0.27327
-2.4608074884008544e-08,-0.27296
-2.4600262384008547e-08,-0.27324
-2.459244988400855e-08,-0.27372
-2.4584637384008552e-08,-0.2741
-2.4576824884008555e-08,-0.27426
-2.4569012384008558e-08,-0.27414
-2.456119988400856e-08,-0.27395
-2.4553387384008563e-08,-0.27363
-2.4545574884008566e-08,-0.27331
-2.453776238400857e-08,-0.27311
-2.452994988400857e-08,-0.27315
-2.4522137384008574e-08,-0.27375
-2.4514324884008577e-08,-0.27481
-2.450651238400858e-08,-0.27574
-2.4498699884008582e-08,-0.276
-2.4490887384008585e-08,-0.27513
-2.4483074884008588e-08,-0.27357
-2.447526238400859e-08,-0.27215
-2.4467449884008593e-08,-0.27153
-2.4459637384008596e-08,-0.27206
-2.44518248840086e-08,-0.2732
-2.44440123840086e-08,-0.27398
-2.4436199884008604e-08,-0.2739
-2.4428387384008607e-08,-0.27299
-2.442057488400861e-08,-0.27216
-2.4412762384008612e-08,-0.27211
-2.4404949884008615e-08,-0.27293
-2.4397137384008618e-08,-0.27422
-2.438932488400862e-08,-0.27513
-2.4381512384008623e-08,-0.27506
-2.4373699884008626e-08,-0.27415
-2.436588738400863e-08,-0.2729
-2.435807488400863e-08,-0.27207
-2.4350262384008634e-08,-0.27192
-2.4342449884008637e-08,-0.27227
-2.433463738400864e-08,-0.27291
-2.4326824884008642e-08,-0.27349
-2.4319012384008645e-08,-0.27379
-2.4311199884008648e-08,-0.27378
-2.430338738400865e-08,-0.27341
-2.4295574884008653e-08,-0.27283
-2.4287762384008656e-08,-0.27225
-2.427994988400866e-08,-0.272
-2.427213738400866e-08,-0.27239
-2.4264324884008664e-08,-0.2733
-2.4256512384008667e-08,-0.2741
-2.424869988400867e-08,-0.27427
-2.4240887384008672e-08,-0.27363
-2.4233074884008675e-08,-0.27259
-2.4225262384008678e-08,-0.27194
-2.421744988400868e-08,-0.27213
-2.4209637384008683e-08,-0.27297
-2.4201824884008686e-08,-0.27355
-2.419401238400869e-08,-0.27283
-2.418619988400869e-08,-0.27076
-2.4178387384008694e-08,-0.26826
-2.4170574884008697e-08,-0.26671
-2.41627623840087e-08,-0.26689
-2.4154949884008702e-08,-0.26818
-2.4147137384008705e-08,-0.26861
-2.4139324884008707e-08,-0.26584
-2.413151238400871e-08,-0.25825
-2.4123699884008713e-08,-0.24607
-2.4115887384008716e-08,-0.23098
-2.410807488400872e-08,-0.21499
-2.410026238400872e-08,-0.19958
-2.4092449884008724e-08,-0.18512
-2.4084637384008727e-08,-0.17107
-2.407682488400873e-08,-0.15677
-2.4069012384008732e-08,-0.1417
-2.4061199884008735e-08,-0.12601
-2.4053387384008737e-08,-0.11006
-2.404557488400874e-08,-0.09393
-2.4037762384008743e-08,-0.07765
-2.4029949884008746e-08,-0.0612
-2.4022137384008748e-08,-0.0447
-2.401432488400875e-08,-0.02855
-2.4006512384008754e-08,-0.01289
-2.3998699884008756e-08,0.00231
-2.399088738400876e-08,0.0174
-2.3983074884008762e-08,0.03297
-2.3975262384008765e-08,0.04926
-2.3967449884008767e-08,0.06599
-2.395963738400877e-08,0.08255
-2.3951824884008773e-08,0.09824
-2.3944012384008776e-08,0.11291
-2.3936199884008778e-08,0.12705
-2.392838738400878e-08,0.14153
-2.3920574884008784e-08,0.15721
-2.3912762384008786e-08,0.17416
-2.390494988400879e-08,0.19138
-2.3897137384008792e-08,0.20725
-2.3889324884008795e-08,0.21981
-2.3881512384008797e-08,0.22797
-2.38736998840088e-08,0.23197
-2.3865887384008803e-08,0.23313
-2.3858074884008805e-08,0.23349
-2.3850262384008808e-08,0.23464
-2.384244988400881e-08,0.23708
-2.3834637384008814e-08,0.24037
-2.3826824884008816e-08,0.24329
-2.381901238400882e-08,0.24491
-2.3811199884008822e-08,0.24525
-2.3803387384008824e-08,0.24498
-2.3795574884008827e-08,0.2452
-2.378776238400883e-08,0.24655
-2.3779949884008833e-08,0.24884
-2.3772137384008835e-08,0.25136
-2.3764324884008838e-08,0.25313
-2.375651238400884e-08,0.25369
-2.3748699884008844e-08,0.25348
-2.3740887384008846e-08,0.25322
-2.373307488400885e-08,0.25374
-2.3725262384008852e-08,0.25524
-2.3717449884008854e-08,0.25714
-2.3709637384008857e-08,0.25869
-2.370182488400886e-08,0.25905
-2.3694012384008863e-08,0.25812
-2.3686199884008865e-08,0.25664
-2.3678387384008868e-08,0.25555
-2.367057488400887e-08,0.25573
-2.3662762384008873e-08,0.25731
-2.3654949884008876e-08,0.25954
-2.364713738400888e-08,0.26156
-2.363932488400888e-08,0.26245
-2.3631512384008884e-08,0.26204
-2.3623699884008887e-08,0.26109
-2.361588738400889e-08,0.26044
-2.3608074884008893e-08,0.26075
-2.3600262384008895e-08,0.26205
-2.3592449884008898e-08,0.26365
-2.35846373840089e-08,0.26487
-2.3576824884008903e-08,0.26515
-2.3569012384008906e-08,0.26456
-2.356119988400891e-08,0.26378
-2.355338738400891e-08,0.26335
-2.3545574884008914e-08,0.26361
-2.3537762384008917e-08,0.2645
-2.352994988400892e-08,0.26558
-2.3522137384008922e-08,0.26657
-2.3514324884008925e-08,0.26713
-2.3506512384008928e-08,0.26716
-2.349869988400893e-08,0.26698
-2.3490887384008933e-08,0.2667
-2.3483074884008936e-08,0.26659
-2.347526238400894e-08,0.26687
-2.346744988400894e-08,0.26748
-2.3459637384008944e-08,0.2683
-2.3451824884008947e-08,0.26892
-2.344401238400895e-08,0.26887
-2.3436199884008952e-08,0.26838
-2.3428387384008955e-08,0.26771
-2.3420574884008958e-08,0.26756
-2.341276238400896e-08,0.26834
-2.3404949884008963e-08,0.26983
-2.3397137384008966e-08,0.27151
-2.338932488400897e-08,0.27247
-2.338151238400897e-08,0.27211
-2.3373699884008974e-08,0.27089
-2.3365887384008977e-08,0.26947
-2.335807488400898e-08,0.26885
-2.3350262384008982e-08,0.26943
-2.3342449884008985e-08,0.27074
-2.3334637384008988e-08,0.27215
-2.332682488400899e-08,0.27285
-2.3319012384008993e-08,0.27246
-2.3311199884008996e-08,0.2715
-2.3303387384009e-08,0.27054
-2.3295574884009e-08,0.27025
-2.3287762384009004e-08,0.27085
-2.3279949884009007e-08,0.2718
-2.327213738400901e-08,0.27275
-2.3264324884009012e-08,0.27317
-2.3256512384009015e-08,0.27283
-2.3248699884009018e-08,0.2721
-2.324088738400902e-08,0.2714
-2.3233074884009023e-08,0.27132
-2.3225262384009026e-08,0.27212
-2.321744988400903e-08,0.27321
-2.320963738400903e-08,0.27416
-2.3201824884009034e-08,0.27424
-2.3194012384009037e-08,0.27308
-2.318619988400904e-08,0.27123
-2.3178387384009042e-08,0.2695
-2.3170574884009045e-08,0.26887
-2.3162762384009048e-08,0.26982
-2.315494988400905e-08,0.27156
-2.3147137384009053e-08,0.27336
-2.3139324884009056e-08,0.27424
-2.313151238400906e-08,0.27378
-2.312369988400906e-08,0.27262
-2.3115887384009064e-08,0.2716
-2.3108074884009067e-08,0.2715
-2.310026238400907e-08,0.27249
-2.3092449884009072e-08,0.27369
-2.3084637384009075e-08,0.27453
-2.3076824884009078e-08,0.27458
-2.306901238400908e-08,0.27382
-2.3061199884009083e-08,0.27291
-2.3053387384009086e-08,0.27232
-2.304557488400909e-08,0.27242
-2.303776238400909e-08,0.2732
-2.3029949884009094e-08,0.27402
-2.3022137384009097e-08,0.27473
-2.30143248840091e-08,0.27513
-2.3006512384009102e-08,0.27501
-2.2998699884009105e-08,0.27462
-2.2990887384009108e-08,0.27407
-2.298307488400911e-08,0.27372
-2.2975262384009113e-08,0.27381
-2.2967449884009116e-08,0.27411
-2.295963738400912e-08,0.27456
-2.295182488400912e-08,0.27481
-2.2944012384009124e-08,0.27444
-2.2936199884009127e-08,0.27372
-2.292838738400913e-08,0.27304
-2.2920574884009132e-08,0.27308
-2.2912762384009135e-08,0.27408
-2.2904949884009138e-08,0.27551
-2.289713738400914e-08,0.27674
-2.2889324884009143e-08,0.27712
-2.2881512384009146e-08,0.27631
-2.287369988400915e-08,0.27493
-2.286588738400915e-08,0.27374
-2.2858074884009154e-08,0.27351
-2.2850262384009157e-08,0.27432
-2.284244988400916e-08,0.27551
-2.2834637384009162e-08,0.27639
-2.2826824884009165e-08,0.27651
-2.2819012384009167e-08,0.27578
-2.281119988400917e-08,0.27475
-2.2803387384009173e-08,0.27394
-2.2795574884009176e-08,0.27387
-2.2787762384009178e-08,0.27448
-2.277994988400918e-08,0.27533
-2.2772137384009184e-08,0.27603
-2.2764324884009186e-08,0.27627
-2.275651238400919e-08,0.2759
-2.2748699884009192e-08,0.27521
-2.2740887384009195e-08,0.2746
-2.2733074884009197e-08,0.27462
-2.27252623840092e-08,0.27536
-2.2717449884009203e-08,0.27637
-2.2709637384009206e-08,0.27703
-2.2701824884009208e-08,0.2767
-2.269401238400921e-08,0.27517
-2.2686199884009214e-08,0.27302
-2.2678387384009216e-08,0.27126
-2.267057488400922e-08,0.27092
-2.2662762384009222e-08,0.27221
-2.2654949884009225e-08,0.27433
-2.2647137384009227e-08,0.27613
-2.263932488400923e-08,0.27667
-2.2631512384009233e-08,0.27581
-2.2623699884009235e-08,0.27437
-2.2615887384009238e-08,0.27344
-2.260807488400924e-08,0.27372
-2.2600262384009244e-08,0.27498
-2.2592449884009246e-08,0.27612
-2.258463738400925e-08,0.27634
-2.2576824884009252e-08,0.27546
-2.2569012384009255e-08,0.27398
-2.2561199884009257e-08,0.27273
-2.255338738400926e-08,0.2718
-2.2545574884009263e-08,0.2704
-2.2537762384009265e-08,0.26704
-2.2529949884009268e-08,0.26006
-2.252213738400927e-08,0.24912
-2.2514324884009274e-08,0.23504
-2.2506512384009276e-08,0.21937
-2.249869988400928e-08,0.20372
-2.2490887384009282e-08,0.18865
-2.2483074884009284e-08,0.17395
-2.2475262384009287e-08,0.15899
-2.246744988400929e-08,0.14304
-2.2459637384009293e-08,0.12638
-2.2451824884009295e-08,0.10959
-2.2444012384009298e-08,0.09322
-2.24361998840093e-08,0.07746
-2.2428387384009304e-08,0.06184
-2.2420574884009306e-08,0.04594
-2.241276238400931e-08,0.02966
-2.2404949884009312e-08,0.01302
-2.2397137384009314e-08,-0.00333
-2.2389324884009317e-08,-0.01914
-2.238151238400932e-08,-0.03459
-2.2373699884009323e-08,-0.05008
-2.2365887384009325e-08,-0.06615
-2.2358074884009328e-08,-0.08265
-2.235026238400933e-08,-0.09905
-2.2342449884009333e-08,-0.11515
-2.2334637384009336e-08,-0.13062
-2.232682488400934e-08,-0.14582
-2.231901238400934e-08,-0.1612
-2.2311199884009344e-08,-0.17674
-2.2303387384009347e-08,-0.19195
-2.229557488400935e-08,-0.20551
-2.2287762384009353e-08,-0.21624
-2.2279949884009355e-08,-0.22388
-2.2272137384009358e-08,-0.22857
-2.226432488400936e-08,-0.23126
-2.2256512384009363e-08,-0.23296
-2.2248699884009366e-08,-0.23437
-2.224088738400937e-08,-0.23591
-2.223307488400937e-08,-0.23753
-2.2225262384009374e-08,-0.23912
-2.2217449884009377e-08,-0.24087
-2.220963738400938e-08,-0.24247
-2.2201824884009382e-08,-0.24366
-2.2194012384009385e-08,-0.24422
-2.2186199884009388e-08,-0.24416
-2.217838738400939e-08,-0.24402
-2.2170574884009393e-08,-0.24428
-2.2162762384009396e-08,-0.24527
-2.21549498840094e-08,-0.24716
-2.21471373840094e-08,-0.24928
-2.2139324884009404e-08,-0.25096
-2.2131512384009407e-08,-0.25192
-2.212369988400941e-08,-0.25223
-2.2115887384009412e-08,-0.25254
-2.2108074884009415e-08,-0.25315
-2.2100262384009418e-08,-0.25402
-2.209244988400942e-08,-0.25514
-2.2084637384009423e-08,-0.25605
-2.2076824884009426e-08,-0.25653
-2.206901238400943e-08,-0.2568
-2.206119988400943e-08,-0.25687
-2.2053387384009434e-08,-0.25705
-2.2045574884009437e-08,-0.2572
-2.203776238400944e-08,-0.25722
-2.2029949884009442e-08,-0.25755
-2.2022137384009445e-08,-0.25828
-2.2014324884009448e-08,-0.25938
-2.200651238400945e-08,-0.26067
-2.1998699884009453e-08,-0.26142
-2.1990887384009456e-08,-0.26137
-2.198307488400946e-08,-0.2605
-2.197526238400946e-08,-0.25931
-2.1967449884009464e-08,-0.25885
-2.1959637384009467e-08,-0.25942
-2.195182488400947e-08,-0.26065
-2.1944012384009472e-08,-0.26186
-2.1936199884009475e-08,-0.26218
-2.1928387384009478e-08,-0.26165
-2.192057488400948e-08,-0.26081
-2.1912762384009483e-08,-0.26043
-2.1904949884009486e-08,-0.2612
-2.189713738400949e-08,-0.2628
-2.188932488400949e-08,-0.26436
-2.1881512384009494e-08,-0.26514
-2.1873699884009497e-08,-0.26473
-2.18658873840095e-08,-0.2636
-2.1858074884009502e-08,-0.26253
-2.1850262384009505e-08,-0.26207
-2.1842449884009508e-08,-0.26262
-2.183463738400951e-08,-0.26378
-2.1826824884009513e-08,-0.26495
-2.1819012384009516e-08,-0.26571
-2.181119988400952e-08,-0.26574
-2.180338738400952e-08,-0.26515
-2.1795574884009524e-08,-0.2644
-2.1787762384009527e-08,-0.26381
-2.177994988400953e-08,-0.26385
-2.1772137384009532e-08,-0.26456
-2.1764324884009535e-08,-0.26557
-2.1756512384009538e-08,-0.26646
-2.174869988400954e-08,-0.26672
-2.1740887384009543e-08,-0.2663
-2.1733074884009546e-08,-0.26573
-2.172526238400955e-08,-0.26549
-2.171744988400955e-08,-0.26594
-2.1709637384009554e-08,-0.26685
-2.1701824884009557e-08,-0.26751
-2.169401238400956e-08,-0.26729
-2.1686199884009562e-08,-0.26612
-2.1678387384009565e-08,-0.26453
-2.1670574884009568e-08,-0.26357
-2.166276238400957e-08,-0.26384
-2.1654949884009573e-08,-0.26518
-2.1647137384009576e-08,-0.26691
-2.163932488400958e-08,-0.26812
-2.163151238400958e-08,-0.26839
-2.1623699884009584e-08,-0.26797
-2.1615887384009587e-08,-0.2674
-2.160807488400959e-08,-0.26733
-2.1600262384009592e-08,-0.26783
-2.1592449884009595e-08,-0.26845
-2.1584637384009597e-08,-0.26888
-2.15768248840096e-08,-0.26898
-2.1569012384009603e-08,-0.26881
-2.1561199884009606e-08,-0.26859
-2.155338738400961e-08,-0.26835
-2.154557488400961e-08,-0.26823
-2.1537762384009614e-08,-0.26825
-2.1529949884009617e-08,-0.26843
-2.152213738400962e-08,-0.26902
-2.1514324884009622e-08,-0.27007
-2.1506512384009625e-08,-0.27109
-2.1498699884009627e-08,-0.27151
-2.149088738400963e-08,-0.27098
-2.1483074884009633e-08,-0.26978
-2.1475262384009636e-08,-0.26858
-2.1467449884009638e-08,-0.26805
-2.145963738400964e-08,-0.26853
-2.1451824884009644e-08,-0.2697
-2.1444012384009646e-08,-0.27055
-2.143619988400965e-08,-0.27051
-2.1428387384009652e-08,-0.26962
-2.1420574884009655e-08,-0.26866
-2.1412762384009657e-08,-0.26843
-2.140494988400966e-08,-0.26924
-2.1397137384009663e-08,-0.27064
-2.1389324884009666e-08,-0.27195
-2.1381512384009668e-08,-0.27223
-2.137369988400967e-08,-0.27142
-2.1365887384009674e-08,-0.27007
-2.1358074884009676e-08,-0.26906
-2.135026238400968e-08,-0.26891
-2.1342449884009682e-08,-0.26964
-2.1334637384009685e-08,-0.27071
-2.1326824884009687e-08,-0.27178
-2.131901238400969e-08,-0.27213
-2.1311199884009693e-08,-0.27179
-2.1303387384009695e-08,-0.27095
-2.1295574884009698e-08,-0.27009
-2.12877623840097e-08,-0.26962
-2.1279949884009704e-08,-0.2698
-2.1272137384009706e-08,-0.27046
-2.126432488400971e-08,-0.27147
-2.1256512384009712e-08,-0.27206
-2.1248699884009715e-08,-0.27197
-2.1240887384009717e-08,-0.27127
-2.123307488400972e-08,-0.2705
-2.1225262384009723e-08,-0.27028
-2.1217449884009725e-08,-0.27089
-2.1209637384009728e-08,-0.27179
-2.120182488400973e-08,-0.27248
-2.1194012384009734e-08,-0.27201
-2.1186199884009736e-08,-0.2705
-2.117838738400974e-08,-0.26871
-2.1170574884009742e-08,-0.26763
-2.1162762384009744e-08,-0.26794
-2.1154949884009747e-08,-0.26951
-2.114713738400975e-08,-0.27126
-2.1139324884009753e-08,-0.2725
-2.1131512384009755e-08,-0.27252
-2.1123699884009758e-08,-0.27182
